# of objectives = 2, # of constraints = 2, # of real_var = 17, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-0.07262	0.00568			0.05686	0.04314			0.26671	0.13154	0.00036	0.17652	0.00004	0.00003	0.00053	0.00000	0.00002	0.00000	0.00004	0.00005	0.00078	0.00001	0.00055	0.00000	0.36595	
-0.02584	0.00402			0.05918	0.04082			0.08148	0.33841	0.00005	0.18959	0.00015	0.00000	0.00915	0.00000	0.00003	0.00017	0.00016	0.00436	0.00101	0.00003	0.00007	0.00001	0.31616	
-0.34878	0.02130			0.01151	0.08849			0.93792	0.00108	0.00029	0.02422	0.00004	0.00000	0.02205	0.00002	0.00010	0.00150	0.00004	0.00025	0.00001	0.00020	0.00008	0.00001	0.00068	
-0.10176	0.00678			0.09540	0.00460			0.35869	0.00672	0.00005	0.17063	0.00002	0.00001	0.00503	0.00001	0.00005	0.00001	0.00008	0.00001	0.00001	0.00000	0.00014	0.00000	0.36315	
-0.17734	0.01069			0.02002	0.07998			0.47909	0.00308	0.00005	0.20688	0.00005	0.00019	0.02975	0.00000	0.00002	0.00064	0.00019	0.00007	0.00000	0.00002	0.00025	0.00000	0.25969	
-0.15885	0.00971			0.06429	0.03571			0.51319	0.01691	0.00000	0.11681	0.00009	0.00002	0.00063	0.00000	0.00000	0.00009	0.00015	0.00010	0.00001	0.00001	0.00000	0.00001	0.28768	
-0.25568	0.01537			0.07211	0.02789			0.67792	0.01208	0.00000	0.14512	0.00005	0.00000	0.00066	0.00143	0.00001	0.00002	0.00003	0.00500	0.00017	0.00000	0.00015	0.00001	0.08524	
0.01820	0.00296			0.09220	0.00780			0.04282	0.37842	0.00032	0.15695	0.00003	0.00005	0.00046	0.00000	0.00002	0.00006	0.00030	0.10202	0.01045	0.00008	0.01377	0.00010	0.20195	
-0.21802	0.01301			0.07163	0.02837			0.59257	0.00011	0.00004	0.14285	0.00002	0.00005	0.02075	0.00000	0.00020	0.00027	0.00009	0.00027	0.00000	0.00009	0.00006	0.00003	0.17096	
-0.28749	0.01723			0.08271	0.01729			0.72480	0.00074	0.00009	0.16317	0.00010	0.00000	0.00063	0.00000	0.00004	0.00012	0.00011	0.00028	0.00000	0.00006	0.00019	0.00000	0.02695	
-0.34516	0.02111			0.00946	0.09054			0.92590	0.00108	0.00023	0.03181	0.00004	0.00114	0.01996	0.00001	0.00003	0.00374	0.00005	0.00025	0.00064	0.00020	0.00464	0.00000	0.00081	
-0.16763	0.01011			0.05116	0.04884			0.46327	0.00140	0.00025	0.20418	0.00000	0.00000	0.01993	0.00004	0.00002	0.00085	0.00001	0.00029	0.00072	0.00001	0.00000	0.00001	0.25785	
-0.09655	0.00659			0.09965	0.00035			0.36541	0.00698	0.00010	0.15465	0.00003	0.00002	0.00022	0.00001	0.00003	0.00017	0.00016	0.00434	0.00109	0.00004	0.00007	0.00001	0.36701	
-0.12173	0.00783			0.05046	0.04954			0.37375	0.05903	0.00019	0.19231	0.00003	0.00000	0.00569	0.00183	0.00013	0.00002	0.00021	0.00009	0.00002	0.00044	0.00014	0.00000	0.31564	
-0.23090	0.01399			0.04211	0.05789			0.64639	0.00446	0.00030	0.12600	0.00001	0.00014	0.00216	0.01865	0.00001	0.00002	0.00023	0.00008	0.00001	0.00036	0.00002	0.00001	0.15903	
-0.18879	0.01123			0.07600	0.02400			0.52885	0.00010	0.00000	0.17856	0.00004	0.00000	0.00241	0.00001	0.00007	0.00002	0.00005	0.00008	0.00004	0.00004	0.00018	0.00001	0.21352	
-0.35359	0.02161			0.00942	0.09058			0.98165	0.00015	0.00014	0.00094	0.00003	0.00015	0.00224	0.00000	0.00001	0.00002	0.00003	0.00003	0.00000	0.00006	0.00034	0.00000	0.00478	
-0.29596	0.01774			0.05924	0.04076			0.74835	0.00074	0.00009	0.16317	0.00003	0.00000	0.00063	0.00000	0.00004	0.00012	0.00011	0.00028	0.00000	0.00006	0.00019	0.00000	0.02695	
-0.05998	0.00517			0.07517	0.02483			0.23423	0.17052	0.00007	0.14857	0.00013	0.00000	0.00864	0.00001	0.00005	0.00043	0.00015	0.00206	0.00010	0.00003	0.00003	0.00000	0.35981	
-0.19996	0.01212			0.05365	0.04635			0.53791	0.01307	0.00034	0.21620	0.00005	0.00006	0.00015	0.00001	0.00002	0.00000	0.00133	0.02057	0.00003	0.00003	0.00008	0.00000	0.15649	
-0.09215	0.00641			0.08789	0.01211			0.32578	0.05844	0.00019	0.16952	0.00002	0.00000	0.00525	0.00000	0.00013	0.00030	0.00020	0.00597	0.00000	0.00000	0.00032	0.00005	0.34593	
-0.08494	0.00618			0.05582	0.04418			0.28466	0.13841	0.00014	0.17896	0.00014	0.00004	0.00149	0.00000	0.00002	0.00008	0.00001	0.00008	0.00000	0.00002	0.00067	0.00002	0.33945	
-0.19771	0.01180			0.04026	0.05974			0.53791	0.00072	0.00049	0.21089	0.00005	0.00006	0.00119	0.00001	0.00008	0.00001	0.00003	0.00433	0.00001	0.00002	0.00014	0.00005	0.20376	
0.00812	0.00314			0.09825	0.00175			0.04935	0.35088	0.00020	0.14859	0.00013	0.00000	0.02697	0.00002	0.00005	0.00017	0.01982	0.10139	0.00086	0.00040	0.00091	0.00003	0.20198	
-0.22297	0.01334			0.08793	0.01207			0.58579	0.01710	0.00041	0.17592	0.00004	0.00011	0.00053	0.00000	0.00002	0.00000	0.00004	0.00005	0.00001	0.00008	0.00051	0.00000	0.13145	
-0.20801	0.01241			0.01243	0.08757			0.55667	0.00241	0.00043	0.21940	0.00003	0.00002	0.00271	0.00000	0.00026	0.00036	0.00018	0.00012	0.00139	0.00008	0.00067	0.00000	0.20282	
-0.26586	0.01624			0.06753	0.03247			0.60811	0.00006	0.00037	0.29767	0.00002	0.00001	0.00155	0.00002	0.00001	0.00170	0.00004	0.02161	0.00003	0.00001	0.00010	0.00000	0.00115	
-0.31415	0.01888			0.02518	0.07482			0.77711	0.00005	0.00004	0.18701	0.00003	0.00727	0.00004	0.00000	0.00001	0.00044	0.00002	0.00000	0.00000	0.00004	0.00015	0.00000	0.00263	
0.02854	0.00270			0.09947	0.00053			0.03308	0.39173	0.00002	0.15340	0.00000	0.00004	0.00054	0.00000	0.00003	0.00006	0.00004	0.11664	0.00184	0.00008	0.00000	0.00000	0.20300	
-0.24211	0.01440			0.00758	0.09242			0.65428	0.00179	0.00008	0.17012	0.00002	0.00000	0.00486	0.00000	0.00008	0.00001	0.00003	0.00009	0.00000	0.00000	0.00000	0.00000	0.16104	
-0.06794	0.00547			0.06488	0.03512			0.24665	0.13267	0.00005	0.18984	0.00002	0.00003	0.00064	0.00001	0.00005	0.00110	0.00008	0.00001	0.00069	0.00001	0.00013	0.00000	0.36315	
-0.32154	0.01936			0.04365	0.05635			0.82526	0.00009	0.00031	0.12600	0.00001	0.00015	0.00224	0.00000	0.00001	0.00002	0.00023	0.00009	0.00001	0.00036	0.00003	0.00000	0.00154	
-0.23896	0.01425			0.02614	0.07386			0.64380	0.00470	0.00001	0.17027	0.00078	0.00002	0.00197	0.00001	0.00002	0.00004	0.00130	0.00167	0.00005	0.00000	0.00000	0.00001	0.14920	
-0.04310	0.00452			0.07730	0.02270			0.12785	0.26633	0.00002	0.20815	0.00016	0.00000	0.00312	0.00001	0.00010	0.00117	0.00003	0.00001	0.00003	0.00005	0.00002	0.00000	0.31565	
-0.13679	0.00867			0.03338	0.06662			0.45295	0.05925	0.00005	0.13333	0.00003	0.00003	0.00124	0.00003	0.00014	0.00002	0.00008	0.00026	0.00000	0.00001	0.00007	0.00000	0.31912	
0.00812	0.00314			0.09825	0.00175			0.04935	0.35088	0.00020	0.14859	0.00013	0.00000	0.02697	0.00002	0.00005	0.00017	0.01982	0.10139	0.00086	0.00040	0.00091	0.00003	0.20198	
-0.35605	0.02176			0.00238	0.09762			0.98832	0.00018	0.00014	0.00094	0.00003	0.00016	0.00242	0.00000	0.00000	0.00002	0.00018	0.00004	0.00000	0.00006	0.00034	0.00002	0.00478	
-0.06569	0.00528			0.09902	0.00098			0.22652	0.14258	0.00013	0.19051	0.00014	0.00000	0.00063	0.00000	0.00000	0.00123	0.00001	0.00001	0.00072	0.00000	0.00082	0.00002	0.33766	
-0.01295	0.00358			0.08718	0.01282			0.04093	0.33953	0.00006	0.20773	0.00003	0.00000	0.00031	0.00230	0.00005	0.00141	0.00032	0.00027	0.00000	0.00008	0.00014	0.00000	0.31967	
-0.15332	0.00948			0.01646	0.08354			0.50263	0.00041	0.00006	0.15142	0.00003	0.00003	0.00356	0.00000	0.00000	0.00002	0.00030	0.00026	0.00960	0.00001	0.00007	0.00001	0.31512	
-0.23513	0.01402			0.00416	0.09584			0.64380	0.00470	0.00001	0.17027	0.00078	0.00002	0.00197	0.00000	0.00020	0.00034	0.00124	0.00160	0.00006	0.00000	0.00000	0.00001	0.17084	
-0.14326	0.00890			0.05055	0.04945			0.43662	0.01104	0.00000	0.14524	0.00014	0.00003	0.03701	0.00000	0.00000	0.00004	0.00005	0.00001	0.00001	0.00001	0.00024	0.00002	0.31899	
-0.12654	0.00805			0.08155	0.01845			0.45103	0.00109	0.00005	0.13333	0.00005	0.00002	0.00031	0.00001	0.00001	0.00002	0.00135	0.01963	0.00000	0.00001	0.00007	0.00000	0.31147	
-0.33693	0.02034			0.00113	0.09887			0.84073	0.00036	0.00006	0.12566	0.00003	0.00000	0.03165	0.00000	0.00000	0.00008	0.00002	0.00017	0.00000	0.00001	0.00010	0.00000	0.00000	
0.01966	0.00282			0.09961	0.00039			0.04909	0.37842	0.00032	0.15695	0.00013	0.00000	0.00046	0.00000	0.00006	0.00006	0.00030	0.10202	0.01045	0.00008	0.00000	0.00009	0.20195	
-0.25554	0.01526			0.07752	0.02248			0.67792	0.00000	0.00001	0.14589	0.00004	0.00000	0.00066	0.00143	0.00001	0.00002	0.00003	0.00036	0.00019	0.00000	0.00015	0.00001	0.09575	
-0.14874	0.00920			0.01430	0.08570			0.43607	0.01127	0.00003	0.18309	0.00004	0.00019	0.03420	0.00000	0.00000	0.00124	0.00015	0.00014	0.00005	0.00007	0.00015	0.00001	0.31899	
-0.26415	0.01611			0.03551	0.06449			0.60811	0.00006	0.00005	0.30762	0.00005	0.00001	0.00098	0.00019	0.00001	0.00009	0.00004	0.02161	0.00003	0.00001	0.00031	0.00000	0.02531	
-0.18370	0.01099			0.07779	0.02221			0.54192	0.00072	0.00044	0.14994	0.00014	0.00006	0.00014	0.00001	0.00007	0.00001	0.00005	0.00433	0.00001	0.00002	0.00002	0.00005	0.22429	
-0.18019	0.01085			0.04749	0.05251			0.54999	0.00061	0.00006	0.13615	0.00003	0.00000	0.00150	0.00000	0.00002	0.00005	0.00019	0.00142	0.00139	0.00008	0.00307	0.00005	0.25791	
-0.33766	0.02062			0.04212	0.05788			0.90771	0.00108	0.00042	0.02346	0.00003	0.00000	0.02205	0.00002	0.00000	0.00184	0.00005	0.00025	0.00001	0.00020	0.00009	0.00000	0.00068	
-0.32581	0.01963			0.03104	0.06896			0.83962	0.00028	0.00006	0.12487	0.00001	0.00000	0.00130	0.00000	0.00001	0.00021	0.00021	0.00010	0.00064	0.00007	0.00003	0.00000	0.00154	
-0.31978	0.01920			0.01819	0.08181			0.79083	0.00099	0.00009	0.18701	0.00002	0.00000	0.00003	0.00000	0.00003	0.00045	0.00003	0.00007	0.00001	0.00006	0.00017	0.00001	0.00201	
-0.31506	0.01908			0.02009	0.07991			0.70958	0.00085	0.00002	0.16270	0.00001	0.00000	0.09372	0.00019	0.00010	0.00037	0.00001	0.00029	0.00000	0.00002	0.00019	0.00000	0.01187	
-0.12925	0.00812			0.07010	0.02990			0.45103	0.00043	0.00005	0.13333	0.00003	0.00002	0.00046	0.00000	0.00001	0.00002	0.00005	0.00025	0.00000	0.00001	0.00000	0.00001	0.34421	
-0.02974	0.00424			0.02755	0.07245			0.09726	0.32900	0.00005	0.18386	0.00001	0.00000	0.01913	0.00001	0.00003	0.00002	0.00004	0.00436	0.00097	0.00001	0.00002	0.00000	0.33770	
-0.22019	0.01315			0.08341	0.01659			0.55667	0.00290	0.00043	0.21940	0.00004	0.00002	0.00271	0.00000	0.00019	0.00036	0.00018	0.00015	0.00139	0.00008	0.00067	0.00005	0.13134	
-0.08641	0.00628			0.04234	0.05766			0.28466	0.13841	0.00014	0.19062	0.00014	0.00004	0.00149	0.00000	0.00010	0.00123	0.00001	0.00005	0.00062	0.00002	0.00067	0.00002	0.33945	
-0.04825	0.00479			0.07290	0.02710			0.22516	0.16950	0.00006	0.14908	0.00003	0.00000	0.00412	0.00001	0.00005	0.00130	0.00006	0.01763	0.00010	0.00004	0.00014	0.00001	0.35981	
-0.34134	0.02081			0.03476	0.06524			0.93792	0.00112	0.00029	0.02256	0.00001	0.00000	0.00045	0.00004	0.00010	0.00148	0.00003	0.00025	0.00001	0.00020	0.00008	0.00001	0.00068	
-0.14623	0.00904			0.00906	0.09094			0.43650	0.00136	0.00004	0.20418	0.00000	0.00000	0.01993	0.00004	0.00002	0.00079	0.00001	0.00029	0.00071	0.00002	0.00000	0.00001	0.32702	
-0.32581	0.01963			0.03104	0.06896			0.83962	0.00028	0.00006	0.12487	0.00001	0.00000	0.00130	0.00000	0.00001	0.00021	0.00021	0.00010	0.00064	0.00007	0.00003	0.00000	0.00154	
-0.33228	0.02024			0.04869	0.05131			0.88423	0.00108	0.00023	0.04184	0.00004	0.00114	0.01996	0.00018	0.00003	0.00035	0.00005	0.00026	0.00064	0.00020	0.00028	0.00000	0.00081	
-0.01372	0.00359			0.08774	0.01226			0.04093	0.33953	0.00006	0.20699	0.00003	0.00000	0.00303	0.00001	0.00005	0.00129	0.00002	0.00025	0.00000	0.00025	0.00014	0.00000	0.31967	
0.02714	0.00274			0.08669	0.01331			0.04909	0.37842	0.00031	0.15340	0.00000	0.00046	0.00054	0.00000	0.00003	0.00006	0.00005	0.11664	0.01119	0.00008	0.00000	0.00002	0.20300	
-0.14006	0.00869			0.06432	0.03568			0.43662	0.00316	0.00003	0.14524	0.00014	0.00020	0.02975	0.00000	0.00000	0.00121	0.00005	0.00000	0.00000	0.00001	0.00024	0.00002	0.31899	
-0.10587	0.00704			0.06803	0.03197			0.38688	0.00074	0.00009	0.16317	0.00003	0.00000	0.00063	0.00001	0.00004	0.00012	0.00008	0.00028	0.00000	0.00001	0.00021	0.00000	0.37967	
-0.04734	0.00475			0.07569	0.02431			0.22516	0.16950	0.00007	0.14908	0.00003	0.00000	0.00143	0.00001	0.00005	0.00129	0.00008	0.01763	0.00010	0.00003	0.00004	0.00001	0.35981	
-0.15256	0.00935			0.01066	0.08934			0.49104	0.00027	0.00002	0.15953	0.00003	0.00000	0.00595	0.00019	0.00010	0.00006	0.00001	0.00029	0.00000	0.00001	0.00019	0.00000	0.33166	
-0.05349	0.00502			0.05325	0.04675			0.12785	0.25747	0.00009	0.20745	0.00002	0.00018	0.03619	0.00000	0.00011	0.00096	0.00004	0.00001	0.00007	0.00005	0.00004	0.00000	0.31622	
-0.03268	0.00427			0.07177	0.02823			0.12785	0.26366	0.00002	0.18935	0.00003	0.00001	0.00342	0.00000	0.02578	0.00127	0.00004	0.00005	0.00000	0.00027	0.00002	0.00001	0.31644	
-0.18682	0.01115			0.08756	0.01244			0.52676	0.00072	0.00049	0.17476	0.00005	0.00006	0.00120	0.00001	0.00008	0.00002	0.00003	0.00433	0.00001	0.00001	0.00014	0.00001	0.20376	
-0.03664	0.00440			0.03926	0.06074			0.12785	0.26633	0.00002	0.20815	0.00016	0.00000	0.00312	0.00001	0.00002	0.00117	0.00000	0.00001	0.00000	0.00005	0.00002	0.00000	0.35383	
-0.28331	0.01697			0.07509	0.02491			0.68634	0.00006	0.00002	0.20978	0.00005	0.00006	0.00230	0.00019	0.00001	0.00009	0.00004	0.00029	0.00004	0.00002	0.00031	0.00000	0.02531	
-0.10587	0.00704			0.06803	0.03197			0.38688	0.00074	0.00009	0.16317	0.00003	0.00000	0.00063	0.00001	0.00004	0.00012	0.00008	0.00028	0.00000	0.00001	0.00021	0.00000	0.37967	
