# of objectives = 2, # of constraints = 2, # of real_var = 25, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-20.81802	0.24665			0.03133	0.06867			0.00106	0.22485	0.00032	0.03329	0.00020	0.00010	0.00029	0.08736	0.00023	0.02936	0.00021	0.03591	0.00048	0.02532	0.00026	0.01963	0.00069	0.18674	0.04388	0.06248	0.06892	0.04833	0.05339	0.04476	0.00062	
-27.41809	0.45289			0.00169	0.09831			0.00010	0.22233	0.00031	0.04369	0.09849	0.00009	0.00082	0.08767	0.00025	0.00234	0.00012	0.00075	0.00047	0.02514	0.00027	0.02003	0.00073	0.06201	0.04384	0.06184	0.19948	0.05053	0.03220	0.04425	0.00055	
-26.54572	0.41150			0.00040	0.09960			0.00006	0.22598	0.00037	0.04321	0.07170	0.00010	0.00091	0.08738	0.00071	0.00133	0.00013	0.00066	0.00053	0.02536	0.00005	0.01978	0.00057	0.08281	0.04388	0.06338	0.19608	0.04966	0.04013	0.04419	0.00064	
-25.51153	0.36652			0.00062	0.09938			0.00014	0.22509	0.00039	0.04710	0.04616	0.00009	0.00016	0.08790	0.00076	0.00187	0.00016	0.00075	0.00047	0.02551	0.00027	0.01982	0.00069	0.11759	0.04388	0.06195	0.19200	0.04916	0.03196	0.04490	0.00061	
-28.24640	0.47969			0.00046	0.09954			0.00017	0.22512	0.00040	0.04754	0.09860	0.00007	0.00029	0.08733	0.00080	0.00082	0.00013	0.00060	0.00049	0.02506	0.00026	0.02000	0.00050	0.02481	0.04388	0.06125	0.22635	0.04922	0.04096	0.04429	0.00062	
-29.59585	0.56626			0.00111	0.09889			0.00007	0.18353	0.00040	0.04368	0.14861	0.00006	0.00084	0.08672	0.00043	0.00331	0.00005	0.00037	0.00047	0.02551	0.00027	0.01977	0.00065	0.01568	0.04384	0.06083	0.22991	0.04910	0.03901	0.04499	0.00080	
-19.28847	0.22388			0.03823	0.06177			0.00036	0.22417	0.00042	0.01006	0.00041	0.00008	0.00065	0.08725	0.00064	0.03013	0.00016	0.05391	0.00053	0.02508	0.00011	0.01994	0.00058	0.22124	0.04385	0.06217	0.04074	0.04976	0.04387	0.04486	0.00083	
-26.33197	0.39880			0.00292	0.09708			0.00040	0.22436	0.00040	0.04842	0.06498	0.00009	0.00008	0.08840	0.00026	0.00402	0.00013	0.00075	0.00052	0.02540	0.00028	0.01977	0.00063	0.08507	0.04388	0.06214	0.19068	0.04966	0.04201	0.04426	0.00049	
-25.86111	0.38123			0.00363	0.09637			0.00258	0.22576	0.00038	0.04594	0.05115	0.00009	0.00018	0.08706	0.00027	0.00390	0.00015	0.00047	0.00054	0.02558	0.00013	0.01977	0.00062	0.09311	0.04387	0.06346	0.19466	0.04968	0.04222	0.04429	0.00051	
-21.23534	0.25148			0.00104	0.09896			0.00099	0.22485	0.00032	0.03238	0.00020	0.00010	0.00029	0.08885	0.00061	0.03470	0.00021	0.04421	0.00048	0.02528	0.00026	0.01963	0.00034	0.20302	0.04388	0.06098	0.06924	0.04936	0.05337	0.04476	0.00065	
-21.53874	0.25812			0.00366	0.09634			0.00019	0.22341	0.00040	0.03888	0.00035	0.00007	0.00104	0.08837	0.00082	0.02888	0.00005	0.03662	0.00053	0.02544	0.00025	0.01952	0.00073	0.20039	0.04388	0.06253	0.07719	0.04872	0.05302	0.04446	0.00061	
-20.20359	0.23711			0.00502	0.09498			0.00009	0.22584	0.00036	0.01006	0.00445	0.00007	0.00071	0.08894	0.00044	0.02999	0.00014	0.06198	0.00053	0.02510	0.00023	0.02047	0.00048	0.22600	0.04387	0.06363	0.05683	0.04972	0.03937	0.04488	0.00080	
-28.10629	0.47436			0.00013	0.09987			0.00007	0.24094	0.00040	0.04320	0.09109	0.00008	0.00098	0.08859	0.00060	0.00090	0.00013	0.00037	0.00050	0.02510	0.00014	0.01975	0.00035	0.01647	0.04384	0.06039	0.23174	0.04908	0.04043	0.04412	0.00060	
-18.58222	0.21498			0.08806	0.01194			0.00024	0.22416	0.00040	0.01194	0.00011	0.00012	0.00027	0.08739	0.00073	0.03010	0.00003	0.04701	0.00053	0.02513	0.00011	0.01949	0.00058	0.18143	0.04388	0.06218	0.04052	0.04915	0.04098	0.04482	0.00065	
-22.39638	0.27624			0.01269	0.08731			0.00299	0.22344	0.00033	0.04075	0.00204	0.00012	0.00058	0.08662	0.00069	0.02965	0.00004	0.00639	0.00046	0.02518	0.00012	0.02106	0.00044	0.17606	0.04384	0.06362	0.12670	0.04865	0.04204	0.04496	0.00054	
-19.60551	0.22884			0.05325	0.04675			0.00026	0.22417	0.00040	0.01620	0.00020	0.00011	0.00045	0.08861	0.00043	0.02982	0.00018	0.03662	0.00052	0.02510	0.00003	0.01949	0.00107	0.20039	0.04388	0.06212	0.05367	0.04988	0.04777	0.04475	0.00062	
-27.52856	0.45801			0.01047	0.08953			0.00159	0.23588	0.00040	0.04321	0.08013	0.00008	0.00091	0.08970	0.00037	0.00417	0.00012	0.00073	0.00047	0.02493	0.00005	0.01975	0.00064	0.01644	0.04384	0.06292	0.23140	0.04905	0.03814	0.04413	0.00047	
-19.46482	0.22783			0.06880	0.03120			0.00030	0.22417	0.00040	0.01728	0.00187	0.00010	0.00054	0.08678	0.00043	0.03708	0.00005	0.03757	0.00050	0.02511	0.00018	0.01990	0.00119	0.17451	0.04388	0.06201	0.05367	0.04986	0.04830	0.04475	0.00077	
-22.00675	0.26713			0.00726	0.09274			0.00055	0.22329	0.00042	0.04418	0.00200	0.00009	0.00053	0.08878	0.00072	0.02843	0.00004	0.02767	0.00052	0.02551	0.00035	0.01968	0.00057	0.18664	0.04384	0.06087	0.09386	0.04873	0.05056	0.04428	0.00063	
-22.14452	0.27089			0.01632	0.08368			0.00009	0.22594	0.00037	0.04200	0.00169	0.00009	0.00037	0.08821	0.00044	0.02660	0.00002	0.00067	0.00047	0.02539	0.00014	0.01993	0.00057	0.18554	0.04389	0.06107	0.09480	0.04927	0.07040	0.04494	0.00079	
-26.58772	0.42040			0.00194	0.09806			0.00005	0.22597	0.00032	0.04307	0.08556	0.00009	0.00092	0.08702	0.00071	0.00598	0.00016	0.00066	0.00052	0.02556	0.00005	0.02001	0.00057	0.08281	0.04388	0.06342	0.17522	0.05048	0.04005	0.04425	0.00073	
-24.22311	0.32461			0.00428	0.09572			0.00008	0.22341	0.00040	0.04303	0.01788	0.00007	0.00031	0.08737	0.00060	0.00278	0.00002	0.00224	0.00051	0.02496	0.00005	0.01974	0.00065	0.14865	0.04388	0.06342	0.18352	0.04868	0.03779	0.04520	0.00047	
-21.83265	0.26591			0.01756	0.08244			0.00285	0.22329	0.00033	0.04707	0.00204	0.00009	0.00055	0.08654	0.00072	0.02837	0.00003	0.03048	0.00053	0.02532	0.00032	0.01968	0.00043	0.17524	0.04384	0.06089	0.08919	0.04869	0.05014	0.04519	0.00064	
-23.83628	0.30718			0.00445	0.09555			0.00042	0.23426	0.00040	0.04492	0.00215	0.00010	0.00081	0.08760	0.00069	0.00425	0.00013	0.00048	0.00054	0.02555	0.00002	0.01992	0.00050	0.14723	0.04387	0.06378	0.18094	0.04924	0.04222	0.04503	0.00051	
-18.42935	0.21329			0.08691	0.01309			0.00024	0.22346	0.00032	0.00948	0.00067	0.00012	0.00028	0.08736	0.00072	0.03040	0.00017	0.04817	0.00046	0.02550	0.00011	0.02102	0.00057	0.18778	0.04388	0.06089	0.03632	0.04910	0.04059	0.04482	0.00066	
-18.99760	0.22013			0.05688	0.04312			0.00155	0.22415	0.00042	0.01006	0.00041	0.00008	0.00051	0.08725	0.00064	0.03013	0.00016	0.05391	0.00053	0.02508	0.00006	0.01994	0.00028	0.20399	0.04385	0.06326	0.04074	0.04979	0.04087	0.04486	0.00062	
-26.43459	0.40844			0.00176	0.09824			0.00005	0.22596	0.00037	0.04303	0.07170	0.00009	0.00092	0.08738	0.00071	0.00349	0.00016	0.00066	0.00052	0.02556	0.00005	0.02000	0.00057	0.08281	0.04388	0.06342	0.19182	0.05011	0.04005	0.04419	0.00073	
-25.36989	0.36461			0.00756	0.09244			0.00041	0.22557	0.00039	0.04710	0.04616	0.00009	0.00052	0.08796	0.00076	0.00187	0.00019	0.00075	0.00047	0.02551	0.00027	0.01969	0.00067	0.11222	0.04388	0.06195	0.18937	0.04916	0.03196	0.04490	0.00061	
-22.32224	0.27189			0.00966	0.09034			0.00009	0.22594	0.00037	0.04221	0.00034	0.00009	0.00036	0.08821	0.00043	0.02660	0.00004	0.00067	0.00047	0.02539	0.00014	0.01975	0.00057	0.18554	0.04385	0.06074	0.09480	0.04927	0.07874	0.04493	0.00080	
-25.59277	0.37427			0.00499	0.09501			0.00005	0.22341	0.00032	0.04712	0.05447	0.00007	0.00052	0.08773	0.00081	0.00161	0.00019	0.00035	0.00052	0.02557	0.00028	0.01976	0.00073	0.11015	0.04389	0.06174	0.17783	0.05079	0.04163	0.04483	0.00064	
-29.02678	0.52857			0.00517	0.09483			0.00124	0.22552	0.00038	0.04397	0.13637	0.00009	0.00012	0.08646	0.00065	0.00328	0.00015	0.00077	0.00046	0.02522	0.00012	0.01994	0.00069	0.00192	0.04387	0.06204	0.20641	0.04917	0.04088	0.04445	0.00066	
-19.14814	0.22210			0.04902	0.05098			0.00155	0.22415	0.00042	0.01100	0.00038	0.00008	0.00051	0.08864	0.00046	0.02986	0.00016	0.05877	0.00053	0.02508	0.00006	0.01994	0.00102	0.20436	0.04388	0.06326	0.04074	0.04978	0.04087	0.04486	0.00063	
-24.81957	0.33958			0.00319	0.09681			0.00044	0.23554	0.00038	0.04605	0.03209	0.00009	0.00012	0.08770	0.00069	0.00416	0.00016	0.00073	0.00054	0.02557	0.00024	0.01983	0.00067	0.12604	0.04387	0.06351	0.18119	0.04978	0.03185	0.04483	0.00073	
-29.10342	0.52937			0.00012	0.09988			0.00106	0.22375	0.00038	0.04396	0.13637	0.00008	0.00079	0.08719	0.00065	0.00490	0.00015	0.00007	0.00052	0.02522	0.00012	0.01995	0.00068	0.00565	0.04387	0.06297	0.20641	0.04916	0.04088	0.04445	0.00066	
-26.40914	0.40216			0.00047	0.09953			0.00040	0.22576	0.00041	0.04688	0.06696	0.00009	0.00065	0.08843	0.00026	0.00402	0.00013	0.00075	0.00047	0.02540	0.00028	0.01977	0.00063	0.08507	0.04388	0.06202	0.19068	0.04970	0.04215	0.04425	0.00049	
-25.22967	0.35652			0.00437	0.09563			0.00015	0.23621	0.00039	0.04710	0.04616	0.00009	0.00016	0.08750	0.00076	0.00187	0.00013	0.00076	0.00047	0.02555	0.00004	0.01977	0.00064	0.11759	0.04388	0.06195	0.17046	0.04916	0.04001	0.04438	0.00046	
-25.97570	0.38776			0.00340	0.09660			0.00006	0.22587	0.00040	0.04574	0.05763	0.00006	0.00073	0.08873	0.00026	0.00533	0.00004	0.00074	0.00041	0.02514	0.00005	0.01977	0.00061	0.09201	0.04387	0.06093	0.19254	0.04970	0.03924	0.04623	0.00049	
-25.76624	0.37887			0.00740	0.09260			0.00258	0.22576	0.00041	0.04707	0.05115	0.00009	0.00030	0.08706	0.00027	0.00391	0.00015	0.00047	0.00054	0.02531	0.00013	0.01977	0.00062	0.09311	0.04387	0.06173	0.19159	0.04968	0.04222	0.04429	0.00051	
-25.25653	0.36123			0.00820	0.09180			0.00015	0.22509	0.00039	0.04710	0.04616	0.00009	0.00016	0.08750	0.00076	0.00187	0.00013	0.00074	0.00047	0.02551	0.00004	0.01977	0.00064	0.11759	0.04388	0.06195	0.18421	0.04916	0.03308	0.04490	0.00046	
-19.99552	0.23299			0.00973	0.09027			0.00026	0.22423	0.00041	0.01006	0.00012	0.00007	0.00065	0.08884	0.00051	0.02984	0.00013	0.06102	0.00055	0.02547	0.00015	0.02047	0.00058	0.22600	0.04387	0.06340	0.05683	0.04980	0.04137	0.04479	0.00086	
-23.42758	0.30339			0.00594	0.09406			0.00035	0.22456	0.00038	0.03796	0.00219	0.00009	0.00034	0.08869	0.00010	0.00312	0.00013	0.00074	0.00052	0.02493	0.00002	0.01973	0.00067	0.17255	0.04387	0.06205	0.18293	0.04925	0.03317	0.04493	0.00080	
-20.56986	0.24390			0.03737	0.06263			0.00023	0.22311	0.00033	0.03176	0.00067	0.00006	0.00071	0.08746	0.00049	0.03003	0.00016	0.04197	0.00053	0.02510	0.00008	0.02107	0.00041	0.18431	0.04388	0.06072	0.07101	0.04916	0.04435	0.04425	0.00078	
-29.24347	0.54365			0.00180	0.09820			0.00026	0.22055	0.00040	0.04292	0.14757	0.00006	0.00094	0.08840	0.00040	0.00339	0.00013	0.00065	0.00047	0.02509	0.00017	0.01986	0.00034	0.00961	0.04388	0.06110	0.19928	0.04908	0.03898	0.04407	0.00059	
-27.07142	0.43612			0.00717	0.09283			0.00014	0.21854	0.00042	0.04845	0.08756	0.00009	0.00063	0.08786	0.00076	0.00246	0.00013	0.00032	0.00048	0.02538	0.00004	0.01960	0.00054	0.06414	0.04387	0.06209	0.19256	0.04924	0.04267	0.04405	0.00081	
-24.22311	0.32461			0.00428	0.09572			0.00008	0.22341	0.00040	0.04303	0.01788	0.00007	0.00031	0.08737	0.00060	0.00278	0.00002	0.00224	0.00051	0.02496	0.00005	0.01974	0.00065	0.14865	0.04388	0.06342	0.18352	0.04868	0.03779	0.04520	0.00047	
-29.32069	0.54400			0.00049	0.09951			0.00007	0.22547	0.00037	0.04362	0.14757	0.00006	0.00094	0.08842	0.00040	0.00092	0.00013	0.00061	0.00047	0.02509	0.00017	0.01986	0.00034	0.00800	0.04388	0.06110	0.19928	0.04908	0.03898	0.04407	0.00062	
-24.49873	0.33378			0.01326	0.08674			0.00021	0.22431	0.00040	0.04838	0.02715	0.00012	0.00007	0.08820	0.00074	0.00541	0.00003	0.00231	0.00053	0.02537	0.00011	0.01940	0.00057	0.12592	0.04388	0.06217	0.17608	0.04913	0.04098	0.04479	0.00048	
-23.40546	0.29710			0.00179	0.09821			0.00043	0.23567	0.00042	0.03796	0.00219	0.00009	0.00034	0.08869	0.00006	0.00285	0.00013	0.00076	0.00052	0.02555	0.00002	0.01975	0.00057	0.17255	0.04388	0.06205	0.16917	0.04925	0.04009	0.04440	0.00080	
-23.61287	0.30513			0.00561	0.09439			0.00041	0.22563	0.00041	0.04270	0.00067	0.00009	0.00051	0.08734	0.00047	0.00228	0.00019	0.00032	0.00047	0.02510	0.00025	0.02113	0.00048	0.16300	0.04388	0.06067	0.18141	0.04915	0.04288	0.04419	0.00077	
-28.89494	0.52205			0.00519	0.09481			0.00049	0.22375	0.00038	0.04396	0.13250	0.00008	0.00080	0.08719	0.00027	0.00490	0.00015	0.00007	0.00052	0.02539	0.00014	0.01987	0.00068	0.00565	0.04387	0.06291	0.20641	0.04904	0.04108	0.04422	0.00049	
-24.81957	0.33958			0.00319	0.09681			0.00044	0.23554	0.00038	0.04605	0.03209	0.00009	0.00012	0.08770	0.00069	0.00416	0.00016	0.00073	0.00054	0.02557	0.00024	0.01983	0.00067	0.12604	0.04387	0.06351	0.18119	0.04978	0.03185	0.04483	0.00073	
-23.02339	0.28649			0.00053	0.09947			0.00299	0.22343	0.00040	0.04742	0.00204	0.00006	0.00055	0.08661	0.00031	0.02950	0.00004	0.00072	0.00054	0.02518	0.00012	0.01972	0.00042	0.17580	0.04384	0.06362	0.13467	0.04865	0.04733	0.04496	0.00054	
-28.90911	0.52236			0.00410	0.09590			0.00104	0.22375	0.00042	0.04388	0.13250	0.00008	0.00077	0.08719	0.00065	0.00490	0.00015	0.00022	0.00052	0.02539	0.00027	0.01978	0.00068	0.00565	0.04387	0.06301	0.20641	0.04916	0.04088	0.04422	0.00049	
-22.61870	0.27970			0.01818	0.08182			0.00017	0.21992	0.00039	0.04575	0.00041	0.00007	0.00053	0.08835	0.00063	0.02624	0.00004	0.00066	0.00049	0.02494	0.00005	0.01977	0.00056	0.16262	0.04385	0.06074	0.11249	0.04924	0.07832	0.04493	0.00066	
-21.30537	0.25686			0.02591	0.07409			0.00048	0.22329	0.00033	0.03867	0.00149	0.00009	0.00053	0.08878	0.00072	0.02828	0.00007	0.03048	0.00053	0.02548	0.00033	0.01961	0.00056	0.18553	0.04389	0.06091	0.08919	0.04869	0.04035	0.04521	0.00062	
-20.64742	0.24527			0.02139	0.07861			0.00023	0.22590	0.00036	0.03238	0.00036	0.00007	0.00030	0.08884	0.00042	0.03458	0.00015	0.04421	0.00048	0.02528	0.00026	0.01963	0.00034	0.20292	0.04387	0.06111	0.06931	0.04936	0.03292	0.04468	0.00065	
-22.58154	0.27898			0.00957	0.09043			0.00299	0.22583	0.00031	0.04587	0.00136	0.00012	0.00052	0.08696	0.00075	0.02620	0.00020	0.00639	0.00046	0.02518	0.00012	0.02106	0.00068	0.17606	0.04388	0.06190	0.12670	0.04934	0.04204	0.04496	0.00054	
-29.77757	0.56912			0.00069	0.09931			0.00006	0.18137	0.00040	0.04781	0.14991	0.00007	0.00074	0.08868	0.00037	0.00317	0.00015	0.00037	0.00053	0.02544	0.00025	0.02033	0.00063	0.01124	0.04387	0.06121	0.22971	0.04910	0.03899	0.04425	0.00063	
-21.05358	0.24934			0.00832	0.09168			0.00111	0.22485	0.00032	0.03300	0.00020	0.00010	0.00047	0.08739	0.00027	0.03471	0.00019	0.04421	0.00048	0.02510	0.00000	0.01963	0.00072	0.20125	0.04388	0.06186	0.06924	0.04989	0.04740	0.04476	0.00065	
-25.63042	0.37592			0.01257	0.08743			0.00040	0.22576	0.00041	0.04707	0.05115	0.00009	0.00030	0.08706	0.00027	0.00391	0.00011	0.00022	0.00054	0.02531	0.00013	0.01988	0.00065	0.09311	0.04387	0.06170	0.19159	0.04977	0.03931	0.04429	0.00051	
-29.78589	0.57760			0.00033	0.09967			0.00039	0.17971	0.00038	0.04289	0.15411	0.00010	0.00049	0.08869	0.00036	0.00386	0.00016	0.00034	0.00048	0.02557	0.00028	0.01996	0.00073	0.01124	0.04389	0.06205	0.22797	0.04980	0.04133	0.04427	0.00064	
-24.37186	0.33051			0.00797	0.09203			0.00008	0.22439	0.00038	0.04315	0.02096	0.00008	0.00031	0.08858	0.00066	0.00085	0.00013	0.00074	0.00050	0.02525	0.00005	0.01977	0.00037	0.13815	0.04387	0.06336	0.18352	0.04908	0.04197	0.04520	0.00061	
-26.10468	0.39614			0.00963	0.09037			0.00041	0.22576	0.00042	0.04664	0.06716	0.00010	0.00085	0.09012	0.00025	0.00439	0.00015	0.00062	0.00049	0.02537	0.00014	0.01976	0.00051	0.08724	0.04388	0.06127	0.19067	0.04968	0.02960	0.04425	0.00064	
-26.10468	0.39614			0.00963	0.09037			0.00041	0.22576	0.00042	0.04664	0.06716	0.00010	0.00085	0.09012	0.00025	0.00439	0.00015	0.00062	0.00049	0.02537	0.00014	0.01976	0.00051	0.08724	0.04388	0.06127	0.19067	0.04968	0.02960	0.04425	0.00064	
-26.02903	0.38867			0.00065	0.09935			0.00010	0.22582	0.00040	0.04574	0.05763	0.00006	0.00069	0.08847	0.00027	0.00533	0.00014	0.00279	0.00040	0.02551	0.00005	0.01977	0.00061	0.09112	0.04383	0.06188	0.19195	0.04925	0.04085	0.04623	0.00049	
-19.84370	0.23110			0.03882	0.06118			0.00030	0.22417	0.00040	0.01728	0.00005	0.00011	0.00046	0.08858	0.00043	0.03708	0.00005	0.03757	0.00050	0.02511	0.00020	0.01991	0.00115	0.20458	0.04388	0.06201	0.05367	0.04989	0.04830	0.04475	0.00077	
-25.07788	0.35383			0.00044	0.09956			0.00035	0.22340	0.00037	0.04287	0.03445	0.00007	0.00077	0.08822	0.00063	0.00314	0.00013	0.00025	0.00048	0.02492	0.00005	0.01996	0.00067	0.12589	0.04387	0.06173	0.19172	0.04979	0.04006	0.04506	0.00073	
-26.60909	0.42416			0.00393	0.09607			0.00005	0.22341	0.00033	0.04268	0.08751	0.00007	0.00088	0.08705	0.00081	0.00541	0.00019	0.00035	0.00052	0.02546	0.00005	0.01976	0.00061	0.08346	0.04387	0.06174	0.17617	0.05054	0.04029	0.04425	0.00060	
-28.29373	0.48504			0.00321	0.09679			0.00011	0.22512	0.00038	0.04708	0.09741	0.00009	0.00039	0.08727	0.00031	0.00451	0.00013	0.00031	0.00047	0.02538	0.00028	0.01988	0.00060	0.01344	0.04388	0.06122	0.23287	0.04981	0.04094	0.04430	0.00062	
-27.12985	0.43657			0.00419	0.09581			0.00006	0.21753	0.00042	0.04703	0.08517	0.00010	0.00064	0.08660	0.00036	0.00388	0.00011	0.00032	0.00048	0.02538	0.00004	0.01960	0.00054	0.06426	0.04387	0.06345	0.20247	0.04922	0.03938	0.04412	0.00080	
-23.83628	0.30718			0.00445	0.09555			0.00042	0.23426	0.00040	0.04492	0.00215	0.00010	0.00081	0.08760	0.00069	0.00425	0.00013	0.00048	0.00054	0.02555	0.00002	0.01992	0.00050	0.14723	0.04387	0.06378	0.18094	0.04924	0.04222	0.04503	0.00051	
